x,y,z,intensity,r,g,b
-24.062,-87.773,-1.978,-1363,248,251,255
-24.047,-87.784,-1.991,-1319,251,250,255
-24.027,-87.786,-1.989,-1298,251,250,255
-24.01,-87.791,-1.994,-1335,249,250,252
-24.027,-87.786,-1.977,-1367,250,250,255
-24.011,-87.792,-1.971,-1316,247,251,252
-24.046,-87.782,-1.957,-1317,242,246,255
-24.028,-87.788,-1.955,-1311,245,248,255
-24.01,-87.79,-1.96,-1326,245,249,252
-24.045,-87.779,-1.968,-1326,249,249,255
-24.063,-87.778,-1.933,-1426,225,239,242
-24.065,-87.783,-1.922,-1435,216,226,235
-24.064,-87.78,-1.877,-1411,171,163,176
-24.046,-87.781,-1.935,-1370,232,245,251
-24.047,-87.786,-1.923,-1471,214,231,241
-24.026,-87.783,-1.932,-1429,234,244,253
-24.012,-87.795,-1.937,-1360,231,241,251
-24.012,-87.797,-1.914,-1440,207,226,241
-24.03,-87.797,-1.921,-1444,211,230,244
-24.046,-87.782,-1.879,-1416,165,155,163
-24.029,-87.79,-1.898,-1414,168,164,178
-24.011,-87.794,-1.903,-1403,205,221,237
-24.029,-87.792,-1.876,-1412,164,153,161
-24.011,-87.793,-1.881,-1394,165,153,163
-24.062,-87.774,-1.899,-1411,172,168,182
-24.045,-87.779,-1.9,-1473,199,211,223
-24.029,-87.793,-1.842,-1371,153,158,164
-24.063,-87.778,-1.842,-1380,151,158,174
-24.063,-87.777,-1.831,-1386,151,158,174
-24.027,-87.786,-1.831,-1401,145,157,169
-24.047,-87.785,-1.822,-1367,147,159,173
-24.012,-87.796,-1.825,-1375,143,155,169
-24.012,-87.797,-1.813,-1403,142,157,178
-24.064,-87.779,-1.809,-1391,147,165,185
-24.064,-87.78,-1.787,-1365,143,160,186
-24.064,-87.781,-1.775,-1385,143,157,186
-24.064,-87.781,-1.752,-1380,147,156,187
-24.029,-87.791,-1.808,-1426,143,158,179
-24.047,-87.786,-1.81,-1385,144,159,180
-24.048,-87.788,-1.788,-1388,140,156,181
-24.029,-87.793,-1.785,-1385,137,155,177
-24.012,-87.797,-1.79,-1414,135,157,178
-24.046,-87.783,-1.777,-1393,140,156,181
-24.047,-87.787,-1.755,-1401,151,154,185
-24.029,-87.79,-1.774,-1383,139,153,179
-24.013,-87.798,-1.768,-1365,134,156,177
-24.029,-87.791,-1.751,-1380,146,151,181
-24.012,-87.796,-1.756,-1370,139,153,179
-24.029,-87.792,-1.603,-1414,149,156,164
-24.028,-87.787,-1.739,-1401,149,150,181
-24.064,-87.781,-1.741,-1414,150,156,188
-24.063,-87.778,-1.718,-1401,142,154,180
-24.064,-87.779,-1.695,-1388,137,149,175
-24.011,-87.793,-1.734,-1401,140,154,180
-24.047,-87.787,-1.72,-1380,140,150,177
-24.046,-87.784,-1.732,-1429,143,148,178
-24.013,-87.798,-1.722,-1416,138,154,177
-24.047,-87.785,-1.698,-1378,138,150,176
-24.029,-87.793,-1.717,-1378,140,149,178
-24.013,-87.799,-1.7,-1388,135,153,175
-24.028,-87.79,-1.694,-1416,135,147,173
-24.064,-87.781,-1.685,-1408,134,146,170
-24.064,-87.781,-1.662,-1380,139,147,170
-24.064,-87.782,-1.628,-1398,139,146,164
-24.063,-87.778,-1.639,-1396,139,146,164
-24.029,-87.792,-1.683,-1399,135,147,173
-24.047,-87.786,-1.686,-1414,136,148,172
-24.046,-87.782,-1.663,-1393,135,143,166
-24.012,-87.797,-1.677,-1386,134,148,174
-24.013,-87.799,-1.666,-1398,136,148,172
-24.029,-87.79,-1.66,-1388,134,144,169
-24.046,-87.783,-1.641,-1393,136,144,165
-24.028,-87.789,-1.649,-1406,135,146,166
-24.013,-87.801,-1.643,-1393,136,148,170
-24.029,-87.791,-1.625,-1419,141,155,166
-24.012,-87.795,-1.631,-1380,137,150,169
-24.046,-87.781,-1.63,-1368,137,146,163
-24.012,-87.795,-1.608,-1380,144,150,162
-24.064,-87.78,-1.605,-1411,150,150,160
-24.064,-87.779,-1.594,-1408,163,156,164
-24.063,-87.778,-1.571,-1409,187,168,170
-24.046,-87.783,-1.608,-1396,144,148,157
-24.047,-87.787,-1.584,-1375,173,157,158
-24.028,-87.789,-1.592,-1376,166,160,164
-24.012,-87.795,-1.586,-1375,168,149,155
-24.028,-87.787,-1.568,-1375,185,156,158
-24.012,-87.795,-1.575,-1406,168,149,155
-24.046,-87.781,-1.573,-1404,173,157,158
-24.064,-87.78,-1.549,-1463,192,171,168
-24.064,-87.78,-1.537,-1432,175,154,149
-24.066,-87.786,-1.503,-1430,148,125,135
-24.064,-87.779,-1.514,-1442,158,135,141
-24.029,-87.791,-1.557,-1465,189,161,157
-24.046,-87.784,-1.551,-1448,190,165,161
-24.047,-87.787,-1.539,-1422,175,158,148
-24.012,-87.794,-1.552,-1471,192,164,161
-24.028,-87.788,-1.535,-1444,169,153,140
-24.011,-87.792,-1.54,-1463,172,155,145
-24.047,-87.787,-1.517,-1470,146,129,137
-24.028,-87.788,-1.523,-1496,154,141,133
-24.013,-87.798,-1.518,-1499,147,128,130
-24.046,-87.78,-1.347,-1350,164,169,188
-24.011,-87.793,-1.37,-1337,141,156,175
-24.028,-87.789,-1.5,-1445,139,119,128
-24.065,-87.783,-1.48,-1389,144,123,132
-24.064,-87.782,-1.446,-1367,149,145,159
-24.063,-87.778,-1.457,-1412,159,147,159
-24.012,-87.796,-1.495,-1419,136,114,117
-24.047,-87.784,-1.494,-1414,144,124,135
-24.046,-87.784,-1.483,-1385,143,121,124
-24.029,-87.79,-1.477,-1393,153,125,121
-24.011,-87.792,-1.483,-1422,148,120,116
-24.028,-87.788,-1.466,-1412,153,125,121
-24.012,-87.797,-1.46,-1416,157,133,123
-24.028,-87.787,-1.442,-1388,162,144,142
-24.011,-87.793,-1.449,-1421,158,143,136
-24.046,-87.781,-1.46,-1417,165,145,146
-24.044,-87.776,-1.449,-1386,163,148,151
-24.063,-87.776,-1.412,-1373,136,143,162
-24.063,-87.776,-1.39,-1403,140,152,176
-24.062,-87.774,-1.424,-1394,139,140,158
-24.028,-87.787,-1.432,-1403,144,139,145
-24.01,-87.789,-1.427,-1408,147,145,148
-24.029,-87.79,-1.409,-1386,130,145,164
-24.045,-87.779,-1.427,-1409,140,137,146
-24.047,-87.785,-1.404,-1412,133,145,167
-24.011,-87.793,-1.404,-1396,130,146,162
-24.011,-87.792,-1.393,-1403,136,153,173
-24.028,-87.788,-1.387,-1367,134,150,173
-24.029,-87.79,-1.376,-1401,141,156,179
-24.045,-87.779,-1.392,-1412,131,147,170
-24.029,-87.791,-1.353,-1340,159,166,182
-24.064,-87.779,-1.368,-1358,148,154,176
-24.063,-87.777,-1.357,-1349,148,154,176
-24.063,-87.778,-1.334,-1349,175,174,190
-24.012,-87.795,-1.348,-1349,153,161,172
-24.047,-87.784,-1.371,-1345,139,154,177
-24.047,-87.784,-1.314,-1344,180,182,194
-24.029,-87.79,-1.329,-1339,168,174,186
-24.012,-87.795,-1.336,-1371,160,167,177
-24.029,-87.792,-1.318,-1342,178,182,191
-24.012,-87.795,-1.313,-1350,174,179,185
-24.046,-87.781,-1.337,-1365,171,174,189
-24.064,-87.78,-1.311,-1350,183,182,196
-24.065,-87.783,-1.3,-1371,170,184,195
-24.063,-87.777,-1.266,-1393,176,179,194
-24.011,-87.792,-1.302,-1342,174,179,185
-24.046,-87.783,-1.302,-1375,181,183,195
-24.028,-87.786,-1.296,-1396,176,176,188
-24.029,-87.79,-1.284,-1367,173,177,188
-24.046,-87.782,-1.28,-1371,172,178,190
-24.047,-87.785,-1.257,-1393,160,176,176
-24.011,-87.791,-1.28,-1368,171,175,186
-24.028,-87.786,-1.262,-1362,160,174,175
-24.011,-87.791,-1.257,-1376,158,172,172
-24.062,-87.774,-1.278,-1362,169,186,196
-24.106,-87.932,-1.099,-1262,146,134,156
-24.008,-87.909,-1.24,-1448,156,159,164
-24.09,-87.942,-1.225,-1190,149,164,167
-24.071,-87.946,-1.23,-1211,144,160,160
-24.09,-87.943,-1.213,-1186,111,121,133
-24.072,-87.948,-1.207,-1180,106,95,112
-24.034,-87.944,-1.241,-1452,150,155,158
-24.056,-87.955,-1.225,-1206,148,162,163
-24.038,-87.959,-1.23,-1214,152,161,166
-24.055,-87.953,-1.214,-1183,99,109,121
-24.02,-87.952,-1.206,-1294,83,100,110
-24.066,-87.926,-1.241,-1452,151,172,167
-24.107,-87.937,-1.223,-1183,156,166,178
-24.107,-87.937,-1.212,-1172,122,147,154
-24.063,-87.916,-1.196,-1191,106,95,112
-24.096,-87.898,-1.189,-1145,141,129,151
-24.08,-87.904,-1.19,-1136,125,91,107
-24.015,-87.933,-1.229,-1353,146,155,162
-24.013,-87.926,-1.194,-1136,83,100,110
-24.035,-87.881,-1.19,-1683,139,113,122
-24.02,-87.892,-1.207,-1499,95,111,124
-24.023,-87.904,-1.196,-1344,109,121,133
-24.072,-87.947,-1.151,-1158,241,223,237
-24.11,-87.948,-1.133,-1209,150,153,170
-24.072,-87.949,-1.139,-1198,241,223,237
-24.094,-87.956,-1.134,-1209,187,184,191
-24.023,-87.964,-1.172,-1326,158,152,152
-24.001,-87.974,-1.17,-1262,106,94,96
-24.001,-87.974,-1.158,-1113,138,124,137
-24.036,-87.953,-1.173,-1352,141,129,131
-24.055,-87.954,-1.157,-1144,255,236,249
-24.054,-87.95,-1.169,-1352,146,115,123
-24.023,-87.961,-1.16,-1180,196,191,198
-24.003,-87.982,-1.136,-1176,232,224,239
-24.038,-87.959,-1.151,-1137,255,249,255
-24.057,-87.961,-1.136,-1216,255,252,255
-24.038,-87.958,-1.14,-1142,255,249,255
-24.024,-87.968,-1.137,-1222,252,244,255
-24.063,-87.915,-1.173,-1658,174,131,141
-24.101,-87.913,-1.178,-1406,140,120,145
-24.088,-87.937,-1.156,-1306,181,152,172
-24.033,-87.874,-1.247,-1476,158,172,172
-24.065,-87.852,-1.246,-1430,155,171,171
-24.089,-87.87,-1.245,-1447,170,172,187
-24.084,-87.854,-1.154,-1625,218,213,233
-24.087,-87.932,-1.077,-1380,126,154,158
-24.091,-87.945,-1.122,-1124,185,189,190
-24.107,-87.938,-1.121,-1180,149,148,166
-24.072,-87.948,-1.116,-1118,252,254,251
-24.091,-87.945,-1.1,-1199,194,199,195
-24.073,-87.951,-1.105,-1144,240,248,237
-24.081,-87.981,-1.082,-977,185,214,218
-24.066,-87.994,-1.079,-1010,187,218,223
-24.065,-87.99,-1.068,-1262,185,223,232
-24.108,-87.939,-1.076,-1196,195,218,234
-24.114,-87.963,-1.065,-1191,183,216,231
-24.024,-87.965,-1.114,-1104,255,251,255
-24.041,-87.969,-1.095,-1358,243,251,253
-24.001,-87.976,-1.124,-1139,254,254,255
-24.001,-87.976,-1.1,-1222,235,246,250
-24.057,-87.959,-1.124,-1147,250,250,248
-24.038,-87.96,-1.117,-1113,255,253,255
-24.056,-87.957,-1.101,-1195,255,255,250
-24.024,-87.968,-1.103,-1162,252,247,251
-24.006,-87.992,-1.066,-1507,142,194,208
-24.086,-87.928,-1.065,-1398,121,155,164
-24.078,-87.969,-1.048,-1388,83,118,122
-24.117,-87.972,-1.043,-1270,84,110,127
-24.102,-87.985,-1.043,-1301,76,104,108
-24.102,-87.984,-1.031,-1281,76,104,108
-24.118,-87.976,-1.031,-1281,84,110,127
-24.118,-87.975,-1.008,-1286,70,86,109
-24.102,-87.984,-1.009,-1242,66,69,78
-24.083,-87.986,-1.025,-1272,60,74,77
-24.083,-87.99,-1.014,-1303,59,62,67
-24.001,-87.976,-1.043,-1290,69,93,103
-24.048,-87.996,-1.061,-1309,198,238,250
-24.049,-87.997,-1.05,-1281,77,107,117
-24.033,-88.0,-1.046,-1729,132,162,173
-24.048,-87.993,-1.005,-1303,53,67,67
-24.007,-87.995,-1.008,-1589,48,64,63
-24.023,-87.964,-1.01,-1250,51,65,65
-24.054,-87.881,-1.058,-1642,108,145,153
-24.034,-87.876,-1.043,-1679,59,97,100
-24.051,-87.936,-1.022,-1417,47,65,67
-24.035,-87.878,-1.01,-1575,57,67,69
-24.017,-87.88,-1.026,-1622,51,71,72
-24.001,-87.882,-1.021,-1619,49,67,69
-24.051,-87.872,-0.808,-1519,60,54,58
-24.068,-87.861,-0.791,-1609,66,61,65
-24.004,-87.892,-0.848,-1558,53,51,54
-24.093,-87.953,-0.974,-1393,62,64,77
-24.084,-87.99,-0.991,-1512,57,52,59
-24.118,-87.978,-0.986,-1375,71,78,104
-24.066,-87.994,-0.988,-1290,57,60,65
-24.066,-87.994,-0.977,-1260,57,60,65
-24.12,-87.983,-0.953,-1237,70,74,101
-24.102,-87.985,-0.951,-1281,58,61,76
-24.102,-87.985,-0.94,-1281,55,58,75
-24.12,-87.983,-0.941,-1286,68,72,99
-24.083,-87.988,-0.968,-1263,57,61,72
-24.085,-87.994,-0.956,-1272,51,59,70
-24.065,-87.988,-0.954,-1273,46,56,65
-24.084,-87.993,-0.934,-1260,47,53,67
-24.118,-87.975,-0.918,-1249,62,68,94
-24.099,-87.975,-0.917,-1235,54,53,69
-24.084,-87.99,-0.923,-1308,47,53,67
-24.066,-87.993,-0.931,-1253,44,53,62
-24.065,-87.99,-0.921,-1221,46,50,59
-24.119,-87.979,-0.895,-1647,59,65,91
-24.103,-87.988,-0.894,-1291,44,53,60
-24.084,-87.99,-0.9,-1276,48,51,60
-24.065,-87.989,-0.897,-1234,46,49,56
-24.083,-87.987,-0.877,-1260,40,50,52
-24.067,-87.996,-0.886,-1262,43,48,51
-24.091,-87.947,-0.883,-1466,44,53,60
-24.049,-88.0,-0.937,-1268,49,54,60
-24.048,-87.993,-0.88,-1262,50,44,48
-24.008,-88.0,-0.881,-1240,51,50,55
-24.091,-87.878,-0.884,-1580,56,63,89
-24.086,-87.861,-0.973,-1614,70,76,102
-24.07,-87.867,-0.984,-1529,62,56,70
-24.062,-87.912,-0.865,-1432,43,47,58
-24.119,-87.98,-0.862,-1314,55,65,90
-24.1,-87.977,-0.859,-1311,44,50,62
-24.102,-87.985,-0.849,-1285,52,51,67
-24.121,-87.987,-0.839,-1337,58,66,89
-24.122,-87.99,-0.828,-1332,58,66,89
-24.101,-87.98,-0.826,-1301,58,50,65
-24.081,-87.982,-0.843,-1319,49,45,59
-24.081,-87.981,-0.821,-1365,60,47,57
-24.033,-87.94,-0.845,-1296,53,48,52
-24.032,-87.995,-0.86,-1232,54,48,52
-24.031,-87.99,-0.826,-1509,54,55,57
-24.022,-87.898,-0.823,-1453,58,57,62
-24.037,-87.885,-0.839,-1586,47,41,51
-24.037,-87.886,-0.827,-1473,55,42,52
-24.065,-87.989,-0.806,-1309,63,56,63
-24.12,-87.983,-0.805,-1355,60,62,83
-24.079,-87.974,-0.786,-1308,67,63,64
-24.066,-87.993,-0.794,-1306,67,62,66
-24.083,-87.987,-0.752,-1250,127,126,131
-24.095,-87.96,-0.757,-1280,161,159,164
-24.091,-87.944,-0.769,-1165,84,75,80
-24.073,-87.951,-0.775,-1183,78,68,69
-24.004,-87.985,-0.788,-1327,40,50,51
-24.047,-87.99,-0.755,-1299,146,148,163
-24.001,-87.974,-0.777,-1211,52,49,56
-24.029,-87.984,-0.756,-1309,73,70,87
-24.056,-87.956,-0.771,-1127,80,73,80
-24.039,-87.96,-0.766,-1232,70,66,81
-24.059,-87.966,-0.759,-1342,80,73,80
-24.024,-87.966,-0.768,-1114,63,59,74
-24.08,-87.904,-0.803,-1570,58,53,59
-24.103,-87.92,-0.793,-1426,65,66,87
-24.105,-87.928,-0.771,-1293,75,73,94
-24.086,-87.86,-0.588,-1529,59,69,94
-24.049,-87.999,-0.732,-1301,131,143,155
-24.082,-87.983,-0.741,-1185,178,188,190
-24.119,-87.979,-0.748,-1244,106,104,125
-24.102,-87.985,-0.735,-1267,164,167,172
-24.117,-87.972,-0.737,-1224,118,116,137
-24.118,-87.975,-0.714,-1267,72,74,95
-24.104,-87.991,-0.711,-1283,80,93,99
-24.103,-87.987,-0.701,-1263,48,54,66
-24.12,-87.983,-0.703,-1298,62,68,90
-24.086,-87.998,-0.718,-1298,133,154,155
-24.068,-87.999,-0.713,-1298,76,106,106
-24.086,-87.997,-0.694,-1283,45,55,64
-24.049,-87.999,-0.72,-1291,61,86,91
-24.084,-87.993,-0.684,-1306,39,46,56
-24.12,-87.982,-0.657,-1308,58,68,93
-24.068,-87.998,-0.679,-1276,45,54,59
-24.066,-87.993,-0.667,-1267,33,40,46
-24.12,-87.983,-0.646,-1309,57,67,92
-24.099,-87.976,-0.644,-1222,48,50,62
-24.08,-87.976,-0.626,-1435,57,51,61
-24.073,-87.949,-0.649,-1293,38,45,55
-24.025,-87.968,-0.641,-1268,52,58,56
-24.02,-87.951,-0.629,-1411,46,54,56
-24.093,-87.883,-0.679,-1575,56,64,87
-24.087,-87.931,-0.666,-1298,44,52,65
-24.015,-87.933,-0.664,-1491,44,46,41
-24.016,-87.877,-0.64,-1534,54,58,59
-24.019,-87.889,-0.627,-1488,52,55,60
-24.032,-87.866,-0.643,-1616,50,49,55
-24.042,-87.903,-0.62,-1408,62,56,66
-24.076,-87.962,-0.604,-1281,63,55,70
-24.101,-87.98,-0.621,-1253,57,53,67
-24.121,-87.985,-0.611,-1296,58,68,93
-24.068,-88.0,-0.609,-1285,62,56,66
-24.116,-87.968,-0.623,-1227,58,68,93
-24.102,-87.984,-0.587,-1311,60,53,71
-24.119,-87.98,-0.566,-1293,60,67,93
-24.101,-87.981,-0.576,-1270,54,50,67
-24.085,-87.993,-0.592,-1263,60,51,68
-24.068,-87.999,-0.585,-1291,58,52,66
-24.082,-87.985,-0.569,-1283,54,47,63
-24.084,-87.991,-0.558,-1272,47,45,58
-24.1,-87.979,-0.552,-1253,41,45,57
-24.122,-87.992,-0.554,-1326,60,67,93
-24.066,-87.991,-0.551,-1291,43,43,55
-24.067,-87.995,-0.539,-1280,44,44,54
-24.082,-87.984,-0.535,-1288,39,46,54
-24.1,-87.977,-0.53,-1321,36,44,55
-24.066,-87.993,-0.516,-1262,41,44,51
-24.082,-87.983,-0.512,-1299,36,45,50
-24.097,-87.968,-0.519,-1381,37,47,57
-24.048,-87.994,-0.548,-1290,47,47,57
-24.048,-87.995,-0.537,-1294,45,44,52
-24.047,-87.991,-0.502,-1304,48,43,50
-24.068,-87.931,-0.5,-1376,36,45,50
-24.012,-87.86,-0.26,-1530,60,56,70
-24.047,-87.991,-0.352,-1281,47,51,63
-24.016,-87.878,-0.455,-1557,68,56,70
-24.089,-87.938,-0.495,-1250,39,48,57
-24.118,-87.976,-0.497,-1321,62,68,94
-24.068,-87.999,-0.493,-1383,42,41,49
-24.045,-87.984,-0.479,-1267,54,44,53
-24.0,-87.971,-0.441,-1380,61,55,57
-24.003,-87.887,-0.465,-1607,61,54,62
-24.027,-87.916,-0.444,-1427,68,56,70
-24.012,-87.92,-0.443,-1330,62,55,62
-24.045,-87.983,-0.421,-1317,80,76,73
-24.047,-87.992,-0.409,-1178,77,83,79
-24.033,-87.996,-0.42,-1188,93,92,88
-24.05,-88.0,-0.376,-1286,34,43,58
-24.033,-87.87,-0.481,-1517,46,40,52
-24.047,-87.989,-0.329,-1201,45,48,53
-24.048,-87.995,-0.319,-1211,44,48,59
-24.048,-87.993,-0.296,-1235,45,44,60
-24.047,-87.989,-0.283,-1231,53,41,63
-24.027,-87.975,-0.28,-1396,53,46,64
-24.021,-87.952,-0.255,-1195,52,52,60
-24.045,-87.776,-0.038,-1360,97,76,95
-24.003,-87.887,-0.244,-1543,45,50,56
-24.047,-87.989,-0.237,-1199,45,54,63
-24.049,-87.996,-0.225,-1191,44,58,71
-24.049,-87.996,-0.203,-1208,43,55,77
-24.048,-87.993,-0.191,-1217,40,52,74
-24.065,-87.988,-0.156,-1173,31,47,73
-24.1,-87.977,-0.13,-1250,85,132,152
-24.083,-87.985,-0.134,-1255,37,47,82
-24.066,-87.99,-0.133,-1216,34,44,71
-24.049,-87.997,-0.168,-1216,34,48,61
-24.047,-87.991,-0.156,-1222,31,44,63
-24.046,-87.988,-0.133,-1249,32,40,59
-24.062,-87.911,-0.1,-1463,52,51,67
-24.076,-87.963,-0.112,-1268,44,41,62
-24.091,-87.943,-0.096,-1119,52,70,94
-24.093,-87.952,-0.072,-1088,70,60,87
-24.074,-87.952,-0.078,-1129,65,65,77
-24.059,-87.967,-0.11,-1201,47,43,60
-24.042,-87.973,-0.11,-1229,45,39,51
-24.056,-87.956,-0.099,-1155,53,53,65
-24.039,-87.96,-0.099,-1132,49,48,56
-24.035,-87.947,-0.075,-1324,54,53,61
-24.024,-87.964,-0.093,-1086,43,39,40
-24.025,-87.967,-0.082,-1190,46,44,45
-24.088,-87.935,-0.118,-1353,67,112,131
-24.029,-87.922,-0.064,-1396,60,58,69
-24.043,-87.907,-0.076,-1370,55,55,65
-24.051,-87.937,-0.064,-1175,61,59,72
-24.091,-87.944,-0.061,-1126,71,51,76
-24.063,-87.914,-0.055,-1031,72,62,73
-24.005,-87.897,-0.058,-1432,57,46,54
-24.028,-87.786,-0.044,-1350,90,67,73
-24.01,-87.785,-0.041,-1358,98,75,81
-24.046,-87.781,-0.027,-1347,133,112,129
-24.028,-87.786,-0.021,-1350,120,94,97
-24.011,-87.788,-0.018,-1368,169,153,156
-24.011,-87.79,-0.006,-1380,159,153,155
-24.046,-87.778,-0.003,-1357,170,162,173
-24.026,-87.778,-0.01,-1329,150,134,137
-23.994,-87.799,-1.869,-1421,171,156,159
-23.979,-87.802,-1.862,-1362,174,158,159
-23.714,-86.774,-2.258,-1709,171,186,191
-23.617,-87.8,-2.258,-1208,169,172,177
-23.629,-87.916,-2.262,-1432,172,174,171
-23.578,-87.934,-2.263,-1422,162,173,177
-23.612,-87.923,-2.26,-1378,171,170,175
-23.525,-87.952,-2.279,-1414,143,158,163
-23.542,-87.941,-2.266,-1399,152,160,162
-23.562,-87.943,-2.264,-1406,152,160,162
-23.525,-87.952,-2.268,-1432,140,151,153
-23.506,-87.954,-2.266,-1426,128,158,168
-23.594,-87.926,-2.266,-1414,164,167,174
-23.889,-87.565,-2.256,-1671,175,184,191
-23.854,-87.56,-2.255,-1558,173,181,184
-23.776,-87.622,-2.255,-1555,42,51,66
-23.539,-87.509,-2.273,-1635,164,171,177
-23.609,-87.702,-2.256,-1485,161,169,172
-23.563,-87.528,-2.274,-1535,176,186,196
-23.593,-87.569,-2.268,-1612,166,182,181
-23.619,-87.598,-2.259,-1517,167,180,173
-23.607,-87.621,-2.259,-1485,149,164,161
-23.955,-87.807,-2.114,-1330,232,226,228
-23.916,-87.789,-2.227,-1398,166,168,167
-23.906,-87.821,-2.228,-1411,156,165,164
-23.89,-87.832,-2.225,-1404,137,148,152
-23.924,-87.819,-2.205,-1358,168,163,159
-23.907,-87.825,-2.208,-1368,168,170,167
-23.924,-87.819,-2.194,-1342,176,167,162
-23.888,-87.826,-2.214,-1419,137,148,152
-23.889,-87.829,-2.193,-1326,157,161,164
-23.943,-87.765,-2.227,-1337,157,158,160
-23.991,-87.789,-2.228,-1385,155,164,159
-23.977,-87.798,-2.233,-1411,171,177,173
-23.94,-87.811,-2.234,-1442,164,166,165
-23.993,-87.794,-2.206,-1373,150,150,140
-23.978,-87.799,-2.21,-1380,156,153,144
-23.978,-87.8,-2.188,-1285,159,152,142
-23.993,-87.794,-2.195,-1345,173,169,158
-23.954,-87.803,-2.205,-1353,151,146,143
-23.94,-87.812,-2.21,-1371,161,153,150
-23.953,-87.802,-2.193,-1352,167,157,155
-23.941,-87.813,-2.153,-1352,213,207,207
-23.888,-87.828,-2.159,-1317,174,181,189
-23.907,-87.824,-2.186,-1355,171,170,166
-23.907,-87.823,-2.176,-1321,173,172,170
-23.925,-87.821,-2.171,-1353,207,202,199
-23.925,-87.82,-2.16,-1326,207,202,199
-23.889,-87.83,-2.171,-1334,174,181,189
-23.908,-87.827,-2.154,-1347,202,208,208
-23.925,-87.821,-2.138,-1332,219,215,216
-23.907,-87.823,-2.134,-1330,201,206,209
-23.89,-87.833,-2.137,-1321,181,191,200
-23.94,-87.81,-2.187,-1335,175,164,160
-23.978,-87.798,-2.176,-1334,168,161,151
-23.94,-87.81,-2.176,-1362,189,178,176
-23.954,-87.803,-2.171,-1329,204,196,194
-23.954,-87.803,-2.159,-1329,204,196,194
-23.978,-87.801,-2.154,-1306,205,198,192
-23.994,-87.797,-2.138,-1376,208,201,193
-23.978,-87.798,-2.131,-1309,221,214,208
-23.94,-87.811,-2.142,-1321,222,216,216
-23.955,-87.807,-2.137,-1353,230,221,222
-23.867,-87.822,-2.244,-1524,132,151,165
-23.847,-87.821,-2.245,-1408,49,69,93
-23.838,-87.85,-2.227,-1373,45,52,68
-23.871,-87.833,-2.223,-1389,135,149,160
-23.853,-87.842,-2.223,-1388,52,67,90
-23.855,-87.847,-2.212,-1308,54,66,90
-23.837,-87.847,-2.205,-1383,46,52,68
-23.837,-87.846,-2.193,-1352,49,50,68
-23.871,-87.834,-2.212,-1355,140,150,162
-23.872,-87.837,-2.192,-1334,143,151,162
-23.853,-87.841,-2.189,-1350,57,64,90
-23.852,-87.837,-2.178,-1391,58,65,91
-23.839,-87.853,-2.171,-1316,51,54,69
-23.837,-87.846,-2.159,-1304,51,54,69
-23.871,-87.833,-2.171,-1340,169,181,197
-23.87,-87.83,-2.159,-1358,169,181,197
-23.854,-87.845,-2.155,-1329,61,75,102
-23.837,-87.847,-2.136,-1347,48,54,66
-23.871,-87.835,-2.139,-1353,169,185,201
-23.853,-87.841,-2.133,-1303,60,74,101
-23.956,-87.811,-2.102,-1322,230,224,228
-23.941,-87.813,-2.118,-1334,225,219,221
-23.889,-87.83,-2.115,-1342,196,209,218
-23.923,-87.815,-2.115,-1334,221,219,222
-23.907,-87.824,-2.123,-1350,201,206,209
-23.924,-87.819,-2.103,-1312,228,226,229
-23.908,-87.826,-2.102,-1319,214,222,225
-23.889,-87.829,-2.104,-1342,200,214,223
-23.924,-87.819,-2.08,-1326,232,231,236
-23.907,-87.825,-2.081,-1309,220,227,233
-23.889,-87.83,-2.083,-1308,197,211,220
-23.941,-87.812,-2.096,-1291,236,231,235
-23.993,-87.793,-2.116,-1321,210,205,199
-23.977,-87.797,-2.12,-1332,212,205,199
-23.979,-87.802,-2.097,-1329,222,217,213
-23.993,-87.794,-2.105,-1340,210,205,199
-23.993,-87.794,-2.081,-1334,232,227,223
-23.978,-87.801,-2.086,-1334,241,236,233
-23.978,-87.8,-2.064,-1344,241,235,235
-23.956,-87.811,-2.079,-1312,243,238,244
-23.941,-87.812,-2.084,-1355,235,233,238
-23.956,-87.81,-2.068,-1317,240,235,241
-23.942,-87.817,-2.061,-1324,234,233,239
-23.941,-87.815,-2.05,-1337,237,236,244
-23.941,-87.813,-2.027,-1332,241,239,250
-23.941,-87.815,-2.004,-1306,245,245,255
-23.888,-87.826,-2.049,-1342,199,216,226
-23.926,-87.823,-2.058,-1349,233,234,239
-23.908,-87.828,-2.06,-1304,223,232,239
-23.908,-87.826,-2.049,-1327,225,234,241
-23.924,-87.818,-2.046,-1326,236,236,244
-23.889,-87.829,-2.06,-1326,199,213,224
-23.925,-87.822,-2.025,-1349,239,239,249
-23.907,-87.825,-2.027,-1334,226,235,244
-23.926,-87.826,-2.014,-1321,241,241,253
-23.908,-87.826,-2.007,-1326,230,238,249
-23.889,-87.829,-2.027,-1352,199,215,228
-23.889,-87.831,-2.005,-1339,204,217,233
-23.955,-87.806,-2.045,-1296,239,236,245
-23.992,-87.793,-2.058,-1319,248,244,243
-23.994,-87.798,-2.047,-1311,250,246,245
-23.979,-87.802,-2.041,-1319,246,244,245
-23.977,-87.796,-2.031,-1334,248,248,250
-23.995,-87.801,-2.025,-1288,250,248,249
-23.978,-87.8,-2.008,-1311,249,250,254
-23.993,-87.795,-2.014,-1316,250,250,250
